epoch,train_loss,val_aee,best_val_aee,is_best,stale_epochs,early_stopped
77,0.7397123418356243,1.8200774133205413,1.803586918115616,False,9,False
78,0.7312627309247067,1.7997810900211335,1.7997810900211335,True,0,False
79,0.7218523386277651,1.842286765575409,1.7997810900211335,False,1,False
80,0.7267302698210666,1.8159876227378846,1.7997810900211335,False,2,False
81,0.7281804429857355,1.771200954914093,1.771200954914093,True,0,False
82,0.7263003775947973,1.787839162349701,1.771200954914093,False,1,False
83,0.7232493883685062,1.8484512209892272,1.771200954914093,False,2,False
84,0.7285808073846918,1.814504724740982,1.771200954914093,False,3,False
85,0.7294794258318449,1.8061922252178193,1.771200954914093,False,4,False
86,0.7351206321465341,1.8244611859321593,1.771200954914093,False,5,False
87,0.7539949009293004,1.8009649217128754,1.771200954914093,False,6,False
88,0.7286212852126673,1.853355598449707,1.771200954914093,False,7,False
89,0.7245192214062339,1.8121302127838135,1.771200954914093,False,8,False
90,0.7105075418949127,1.7974795401096344,1.771200954914093,False,9,False
91,0.7224593162536621,1.793660545349121,1.771200954914093,False,10,True
